Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
11,1733421696458,05/12/2024 18:01:36,1733396496458,-7,05/12/2024 04:01:36,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,2,image,Screen 1,l8m57c,1,continue,,4964.899999999998,4949.0999999999985,4964.899999999998,4964.899999999998,4949.0999999999985,4964.899999999998,1,4964.899999999998,0,0,,Click To Continue,Continue Button,7,object-69,image,240,3ad1eaf82976bfcd62fdf7efe3f73714.jpg,target,,J,,target,
12,1733421696459,05/12/2024 18:01:36,1733396496459,-7,05/12/2024 04:01:36,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,2,image,Screen 1,l8m57c,1,response,1,2266.7999999999993,4949.0999999999985,4964.899999999998,2266.7999999999993,4949.0999999999985,4964.899999999998,1,2266.7999999999993,2698.0999999999985,0,,Slider,Slider,4,object-51,image,240,3ad1eaf82976bfcd62fdf7efe3f73714.jpg,target,,J,,target,
13,1733421696466,05/12/2024 18:01:36,1733396496466,-7,05/12/2024 04:01:36,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,2,image,Screen 2,7vpf45,2,info,,15.799999999999272,0,15.799999999999272,15.799999999999272,0,15.799999999999272,1,15.799999999999272,0,0,,Slider,Slider,4,object-78,image,240,3ad1eaf82976bfcd62fdf7efe3f73714.jpg,target,,J,,target,
14,1733421701093,05/12/2024 18:01:41,1733396501093,-7,05/12/2024 04:01:41,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,2,image,Screen 2,7vpf45,2,continue,,4650.100000000002,4633.600000000002,4650.100000000002,4650.100000000002,4633.600000000002,4650.100000000002,1,4650.100000000002,0,0,,Click To Continue,Continue Button,7,object-82,image,240,3ad1eaf82976bfcd62fdf7efe3f73714.jpg,target,,J,,target,
15,1733421701094,05/12/2024 18:01:41,1733396501094,-7,05/12/2024 04:01:41,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,2,image,Screen 2,7vpf45,2,response,1,1600.9000000000015,4633.600000000002,4650.100000000002,1600.9000000000015,4633.600000000002,4650.100000000002,1,1600.9000000000015,3049.2000000000007,0,,Slider,Slider,4,object-78,image,240,3ad1eaf82976bfcd62fdf7efe3f73714.jpg,target,,J,,target,
16,1733421701112,05/12/2024 18:01:41,1733396501112,-7,05/12/2024 04:01:41,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,3,image,Screen 1,l8m57c,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Slider,4,object-51,image,263,Landscapes_128_h.jpg,target,,F,,filler,
17,1733421706808,05/12/2024 18:01:46,1733396506808,-7,05/12/2024 04:01:46,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,3,image,Screen 1,l8m57c,1,continue,,5732.5999999999985,5716.9000000000015,5732.5999999999985,5732.5999999999985,5716.9000000000015,5732.5999999999985,1,5732.5999999999985,0,0,,Click To Continue,Continue Button,7,object-69,image,263,Landscapes_128_h.jpg,target,,F,,filler,
18,1733421706812,05/12/2024 18:01:46,1733396506812,-7,05/12/2024 04:01:46,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,3,image,Screen 1,l8m57c,1,response,5,2967.2999999999956,5716.9000000000015,5733.200000000004,2967.2999999999956,5716.9000000000015,5733.200000000004,1,2967.2999999999956,2765.9000000000087,0,,Slider,Slider,4,object-51,image,263,Landscapes_128_h.jpg,target,,F,,filler,
19,1733421706819,05/12/2024 18:01:46,1733396506819,-7,05/12/2024 04:01:46,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,3,image,Screen 2,7vpf45,2,info,,16.30000000000291,0,16.30000000000291,16.30000000000291,0,16.30000000000291,1,16.30000000000291,0,0,,Slider,Slider,4,object-78,image,263,Landscapes_128_h.jpg,target,,F,,filler,
20,1733421712132,05/12/2024 18:01:52,1733396512132,-7,05/12/2024 04:01:52,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,3,image,Screen 2,7vpf45,2,continue,,5339.999999952313,5333.699999999997,5339.999999952313,5339.999999952313,5333.699999999997,5339.999999952313,1,5339.999999952313,0,0,,Click To Continue,Continue Button,7,object-82,image,263,Landscapes_128_h.jpg,target,,F,,filler,
21,1733421712132,05/12/2024 18:01:52,1733396512132,-7,05/12/2024 04:01:52,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,3,image,Screen 2,7vpf45,2,response,4,1983.699999999997,5333.699999999997,5340.699999999997,1983.699999999997,5333.699999999997,5340.699999999997,1,1983.699999999997,3357,0,,Slider,Slider,4,object-78,image,263,Landscapes_128_h.jpg,target,,F,,filler,
22,1733421712147,05/12/2024 18:01:52,1733396512147,-7,05/12/2024 04:01:52,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,4,image,Screen 1,l8m57c,1,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,4,object-51,image,1831,4ac57136ce3cb26139934fb136585395.jpg,target,,F,,filler,
23,1733421718578,05/12/2024 18:01:58,1733396518578,-7,05/12/2024 04:01:58,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,4,image,Screen 1,l8m57c,1,continue,,6451.899999976158,6449.9000000000015,6451.899999976158,6451.899999976158,6449.9000000000015,6451.899999976158,1,6451.899999976158,0,0,,Click To Continue,Continue Button,7,object-69,image,1831,4ac57136ce3cb26139934fb136585395.jpg,target,,F,,filler,
24,1733421718581,05/12/2024 18:01:58,1733396518581,-7,05/12/2024 04:01:58,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,4,image,Screen 1,l8m57c,1,response,3,2116.699999999997,6449.9000000000015,6455.399999976158,2116.699999999997,6449.9000000000015,6455.399999976158,1,2116.699999999997,4338.699999976161,0,,Slider,Slider,4,object-51,image,1831,4ac57136ce3cb26139934fb136585395.jpg,target,,F,,filler,
25,1733421718588,05/12/2024 18:01:58,1733396518588,-7,05/12/2024 04:01:58,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,4,image,Screen 2,7vpf45,2,info,,12.899999952314829,0,12.899999952314829,12.899999952314829,0,12.899999952314829,1,12.899999952314829,0,0,,Slider,Slider,4,object-78,image,1831,4ac57136ce3cb26139934fb136585395.jpg,target,,F,,filler,
26,1733421722351,05/12/2024 18:02:02,1733396522351,-7,05/12/2024 04:02:02,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,4,image,Screen 2,7vpf45,2,continue,,3775.3000000476823,3766.699999999997,3775.3000000476823,3775.3000000476823,3766.699999999997,3775.3000000476823,1,3775.3000000476823,0,0,,Click To Continue,Continue Button,7,object-82,image,1831,4ac57136ce3cb26139934fb136585395.jpg,target,,F,,filler,
27,1733421722351,05/12/2024 18:02:02,1733396522351,-7,05/12/2024 04:02:02,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,4,image,Screen 2,7vpf45,2,response,1,1750.0999999999985,3766.699999999997,3775.8000000476823,1750.0999999999985,3766.699999999997,3775.8000000476823,1,1750.0999999999985,2025.7000000476837,0,,Slider,Slider,4,object-78,image,1831,4ac57136ce3cb26139934fb136585395.jpg,target,,F,,filler,
28,1733421722364,05/12/2024 18:02:02,1733396522364,-7,05/12/2024 04:02:02,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,5,image,Screen 1,l8m57c,1,info,,17.599999999998545,0,17.599999999998545,17.599999999998545,0,17.599999999998545,1,17.599999999998545,0,0,,Slider,Slider,4,object-51,image,48,Lake 11.jpg,target,,J,,target,
29,1733421727064,05/12/2024 18:02:07,1733396527064,-7,05/12/2024 04:02:07,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,5,image,Screen 1,l8m57c,1,continue,,4722.000000023843,4716.5999999999985,4722.000000023843,4722.000000023843,4716.5999999999985,4722.000000023843,1,4722.000000023843,0,0,,Click To Continue,Continue Button,7,object-69,image,48,Lake 11.jpg,target,,J,,target,
30,1733421727065,05/12/2024 18:02:07,1733396527065,-7,05/12/2024 04:02:07,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,5,image,Screen 1,l8m57c,1,response,9,2299.9000000000015,4716.5999999999985,4722.79999997616,2299.9000000000015,4716.5999999999985,4722.79999997616,1,2299.9000000000015,2422.899999976158,0,,Slider,Slider,4,object-51,image,48,Lake 11.jpg,target,,J,,target,
31,1733421727073,05/12/2024 18:02:07,1733396527073,-7,05/12/2024 04:02:07,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,5,image,Screen 2,7vpf45,2,info,,14.30000000000291,0,14.30000000000291,14.30000000000291,0,14.30000000000291,1,14.30000000000291,0,0,,Slider,Slider,4,object-78,image,48,Lake 11.jpg,target,,J,,target,
32,1733421730541,05/12/2024 18:02:10,1733396530541,-7,05/12/2024 04:02:10,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,5,image,Screen 2,7vpf45,2,continue,,3482.699999976161,3466.7000000000044,3482.699999976161,3482.699999976161,3466.7000000000044,3482.699999976161,1,3482.699999976161,0,0,,Click To Continue,Continue Button,7,object-82,image,48,Lake 11.jpg,target,,J,,target,
33,1733421730545,05/12/2024 18:02:10,1733396530545,-7,05/12/2024 04:02:10,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,5,image,Screen 2,7vpf45,2,response,6,1533.4000000000015,3466.7000000000044,3483.4000000000087,1533.4000000000015,3466.7000000000044,3483.4000000000087,1,1533.4000000000015,1950.0000000000073,0,,Slider,Slider,4,object-78,image,48,Lake 11.jpg,target,,J,,target,
34,1733421730558,05/12/2024 18:02:10,1733396530558,-7,05/12/2024 04:02:10,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,6,image,Screen 1,l8m57c,1,info,,16.700000000004366,0,16.700000000004366,16.700000000004366,0,16.700000000004366,1,16.700000000004366,0,0,,Slider,Slider,4,object-51,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,,J,,target,
35,1733421735761,05/12/2024 18:02:15,1733396535761,-7,05/12/2024 04:02:15,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,6,image,Screen 1,l8m57c,1,continue,,5235.20000002384,5233.299999999996,5235.20000002384,5235.20000002384,5233.299999999996,5235.20000002384,1,5235.20000002384,0,0,,Click To Continue,Continue Button,7,object-69,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,,J,,target,
36,1733421735761,05/12/2024 18:02:15,1733396535761,-7,05/12/2024 04:02:15,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,6,image,Screen 1,l8m57c,1,response,4,2515.5999999999985,5233.299999999996,5235.5999999999985,2515.5999999999985,5233.299999999996,5235.5999999999985,1,2515.5999999999985,2720,0,,Slider,Slider,4,object-51,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,,J,,target,
37,1733421735767,05/12/2024 18:02:15,1733396535767,-7,05/12/2024 04:02:15,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,6,image,Screen 2,7vpf45,2,info,,8.900000023844768,0,8.900000023844768,8.900000023844768,0,8.900000023844768,1,8.900000023844768,0,0,,Slider,Slider,4,object-78,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,,J,,target,
38,1733421739224,05/12/2024 18:02:19,1733396539224,-7,05/12/2024 04:02:19,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,6,image,Screen 2,7vpf45,2,continue,,3465.0000000476866,3450,3465.0000000476866,3465.0000000476866,3450,3465.0000000476866,1,3465.0000000476866,0,0,,Click To Continue,Continue Button,7,object-82,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,,J,,target,
39,1733421739225,05/12/2024 18:02:19,1733396539225,-7,05/12/2024 04:02:19,187004,8,task-o5xt,repeat-3dmk#2->-repeat-ku6w#1,41835719,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,1,Accurate,,emo_1_try,emo_1_try,6,image,Screen 2,7vpf45,2,response,2,1316,3450,3466.0000000476866,1316,3450,3466.0000000476866,1,1316,2150.0000000476866,0,,Slider,Slider,4,object-78,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,,J,,target,
