Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
2,1736879177628,14/01/2025 18:26:17,1736861177628,-5,14/01/2025 08:26:17,153647,19,questionnaire-nzx6,,42475262,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Consent Form,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736879177628,14/01/2025 18:26:17,1736861177628,-5,14/01/2025 08:26:17,153647,19,questionnaire-nzx6,,42475262,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Consent Form,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,17448,,,,
1,1736883212598,14/01/2025 19:33:32,1736854412598,-8,14/01/2025 03:33:32,153647,19,questionnaire-nzx6,,42477157,BLIND,12394189,,complete,,6786bb6b4357b722adcce5fe,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,767x730,,,0,Consent Form,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,,,,,info,,BEGIN,,,,,
2,1736883220573,14/01/2025 19:33:40,1736854420573,-8,14/01/2025 03:33:40,153647,19,questionnaire-nzx6,,42477157,BLIND,12394189,,complete,,6786bb6b4357b722adcce5fe,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,767x730,,,0,Consent Form,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736883220574,14/01/2025 19:33:40,1736854420574,-8,14/01/2025 03:33:40,153647,19,questionnaire-nzx6,,42477157,BLIND,12394189,,complete,,6786bb6b4357b722adcce5fe,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,767x730,,,0,Consent Form,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,,,,,info,,END,7836,,,,
1,1736884749449,14/01/2025 19:59:09,1736859549449,-7,14/01/2025 05:59:09,153647,19,questionnaire-nzx6,,42477893,BLIND,12394317,,complete,,6786c1b2e6554859012aa871,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,780x347,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1736884759195,14/01/2025 19:59:19,1736859559195,-7,14/01/2025 05:59:19,153647,19,questionnaire-nzx6,,42477893,BLIND,12394317,,complete,,6786c1b2e6554859012aa871,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,780x347,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736884759196,14/01/2025 19:59:19,1736859559196,-7,14/01/2025 05:59:19,153647,19,questionnaire-nzx6,,42477893,BLIND,12394317,,complete,,6786c1b2e6554859012aa871,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,780x347,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,9695,,,,
1,1736885980755,14/01/2025 20:19:40,1736857180755,-8,14/01/2025 04:19:40,153647,19,questionnaire-nzx6,,42478391,BLIND,12394411,,complete,,6786c6956d0041c89532821f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1920x1200,1865x1041,,,0,Consent Form,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1736886236372,14/01/2025 20:23:56,1736857436372,-8,14/01/2025 04:23:56,153647,19,questionnaire-nzx6,,42478391,BLIND,12394411,,complete,,6786c6956d0041c89532821f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1920x1200,1865x1041,,,0,Consent Form,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736886236373,14/01/2025 20:23:56,1736857436373,-8,14/01/2025 04:23:56,153647,19,questionnaire-nzx6,,42478391,BLIND,12394411,,complete,,6786c6956d0041c89532821f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1920x1200,1865x1041,,,0,Consent Form,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,,,,,info,,END,255545,,,,
1,1736886787094,14/01/2025 20:33:07,1736857987094,-8,14/01/2025 04:33:07,153647,19,questionnaire-nzx6,,42478762,BLIND,12394468,,complete,,6786c8fb7e4f7019ff80b574,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x991,,,0,Consent Form,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1736886861180,14/01/2025 20:34:21,1736858061180,-8,14/01/2025 04:34:21,153647,19,questionnaire-nzx6,,42478762,BLIND,12394468,,complete,,6786c8fb7e4f7019ff80b574,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x991,,,0,Consent Form,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736886861180,14/01/2025 20:34:21,1736858061180,-8,14/01/2025 04:34:21,153647,19,questionnaire-nzx6,,42478762,BLIND,12394468,,complete,,6786c8fb7e4f7019ff80b574,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x991,,,0,Consent Form,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,,,,,info,,END,74014,,,,
1,1736886916632,14/01/2025 20:35:16,1736861716632,-7,14/01/2025 06:35:16,153647,19,questionnaire-nzx6,,42478831,BLIND,12394509,,complete,,6786c9fb82935a1b3dc92424,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1736886950117,14/01/2025 20:35:50,1736861750117,-7,14/01/2025 06:35:50,153647,19,questionnaire-nzx6,,42478831,BLIND,12394509,,complete,,6786c9fb82935a1b3dc92424,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736886950117,14/01/2025 20:35:50,1736861750117,-7,14/01/2025 06:35:50,153647,19,questionnaire-nzx6,,42478831,BLIND,12394509,,complete,,6786c9fb82935a1b3dc92424,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,,,,,info,,END,33450,,,,
1,1736887042010,14/01/2025 20:37:22,1736858242010,-8,14/01/2025 04:37:22,153647,19,questionnaire-nzx6,,42478915,BLIND,12394522,,complete,,6786cab2d716eb4cdd4ea032,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Consent Form,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,,,,,info,,BEGIN,,,,,
2,1736887047358,14/01/2025 20:37:27,1736858247358,-8,14/01/2025 04:37:27,153647,19,questionnaire-nzx6,,42478915,BLIND,12394522,,complete,,6786cab2d716eb4cdd4ea032,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Consent Form,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736887047359,14/01/2025 20:37:27,1736858247359,-8,14/01/2025 04:37:27,153647,19,questionnaire-nzx6,,42478915,BLIND,12394522,,complete,,6786cab2d716eb4cdd4ea032,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Consent Form,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,,,,,info,,END,5310,,,,
1,1736888455599,14/01/2025 21:00:55,1736866855599,-6,14/01/2025 09:00:55,153647,19,questionnaire-nzx6,,42479730,BLIND,12394656,,complete,,6786cecb5678a328c0b1a88a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,,,,info,,BEGIN,,,,,
2,1736888711912,14/01/2025 21:05:11,1736867111912,-6,14/01/2025 09:05:11,153647,19,questionnaire-nzx6,,42479730,BLIND,12394656,,complete,,6786cecb5678a328c0b1a88a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736888711912,14/01/2025 21:05:11,1736867111912,-6,14/01/2025 09:05:11,153647,19,questionnaire-nzx6,,42479730,BLIND,12394656,,complete,,6786cecb5678a328c0b1a88a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,,,,info,,END,256251,,,,
1,1736889703388,14/01/2025 21:21:43,1736868103388,-6,14/01/2025 09:21:43,153647,19,questionnaire-nzx6,,42480213,BLIND,12394789,,complete,,6786d2d8d631bf84868d9de2,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x630,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1736889732133,14/01/2025 21:22:12,1736868132133,-6,14/01/2025 09:22:12,153647,19,questionnaire-nzx6,,42480213,BLIND,12394789,,complete,,6786d2d8d631bf84868d9de2,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x630,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736889732133,14/01/2025 21:22:12,1736868132133,-6,14/01/2025 09:22:12,153647,19,questionnaire-nzx6,,42480213,BLIND,12394789,,complete,,6786d2d8d631bf84868d9de2,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x630,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,,,,,info,,END,28684,,,,
1,1736889798774,14/01/2025 21:23:18,1736864598774,-7,14/01/2025 07:23:18,153647,19,questionnaire-nzx6,,42480237,BLIND,12394807,,complete,,6786d599415168abd9f22a11,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x960,1440x825,,,0,Consent Form,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,,,,,info,,BEGIN,,,,,
2,1736889950571,14/01/2025 21:25:50,1736864750571,-7,14/01/2025 07:25:50,153647,19,questionnaire-nzx6,,42480237,BLIND,12394807,,complete,,6786d599415168abd9f22a11,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x960,1440x825,,,0,Consent Form,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736889950571,14/01/2025 21:25:50,1736864750571,-7,14/01/2025 07:25:50,153647,19,questionnaire-nzx6,,42480237,BLIND,12394807,,complete,,6786d599415168abd9f22a11,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x960,1440x825,,,0,Consent Form,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,,,,,info,,END,151738,,,,
1,1736889922165,14/01/2025 21:25:22,1736861122165,-8,14/01/2025 05:25:22,153647,19,questionnaire-nzx6,,42480286,BLIND,12394798,,complete,,6786d4e4b18cba5787ac1243,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1736890377998,14/01/2025 21:32:57,1736861577998,-8,14/01/2025 05:32:57,153647,19,questionnaire-nzx6,,42480286,BLIND,12394798,,complete,,6786d4e4b18cba5787ac1243,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736890377998,14/01/2025 21:32:57,1736861577998,-8,14/01/2025 05:32:57,153647,19,questionnaire-nzx6,,42480286,BLIND,12394798,,complete,,6786d4e4b18cba5787ac1243,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,,,,,info,,END,455804,,,,
1,1736890245142,14/01/2025 21:30:45,1736872245142,-5,14/01/2025 11:30:45,153647,19,questionnaire-nzx6,,42480412,BLIND,12394803,,complete,,6786d32a329b1d694103f701,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1600x732,,,0,Consent Form,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1736891337640,14/01/2025 21:48:57,1736873337640,-5,14/01/2025 11:48:57,153647,19,questionnaire-nzx6,,42480412,BLIND,12394803,,complete,,6786d32a329b1d694103f701,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1600x732,,,0,Consent Form,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736891337640,14/01/2025 21:48:57,1736873337640,-5,14/01/2025 11:48:57,153647,19,questionnaire-nzx6,,42480412,BLIND,12394803,,complete,,6786d32a329b1d694103f701,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1600x732,,,0,Consent Form,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,,,,,info,,END,1092197,,,,
1,1736890916652,14/01/2025 21:41:56,1736872916652,-5,14/01/2025 11:41:56,153647,19,questionnaire-nzx6,,42480720,BLIND,12394923,,complete,,6786d9e7c062fa1d0c15ffc3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x725,,,0,Consent Form,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1736890931764,14/01/2025 21:42:11,1736872931764,-5,14/01/2025 11:42:11,153647,19,questionnaire-nzx6,,42480720,BLIND,12394923,,complete,,6786d9e7c062fa1d0c15ffc3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x725,,,0,Consent Form,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736890931765,14/01/2025 21:42:11,1736872931765,-5,14/01/2025 11:42:11,153647,19,questionnaire-nzx6,,42480720,BLIND,12394923,,complete,,6786d9e7c062fa1d0c15ffc3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x725,,,0,Consent Form,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,,,,info,,END,15068,,,,
1,1736890935799,14/01/2025 21:42:15,1736862135799,-8,14/01/2025 05:42:15,153647,19,questionnaire-nzx6,,42480728,BLIND,12394924,,complete,,6786d9fb480d31c2b71c46d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1680x1050,1680x966,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1736890943701,14/01/2025 21:42:23,1736862143701,-8,14/01/2025 05:42:23,153647,19,questionnaire-nzx6,,42480728,BLIND,12394924,,complete,,6786d9fb480d31c2b71c46d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1680x1050,1680x966,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736890943701,14/01/2025 21:42:23,1736862143701,-8,14/01/2025 05:42:23,153647,19,questionnaire-nzx6,,42480728,BLIND,12394924,,complete,,6786d9fb480d31c2b71c46d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1680x1050,1680x966,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,,,,,info,,END,7862,,,,
1,1736892427081,14/01/2025 22:07:07,1736870827081,-6,14/01/2025 10:07:07,153647,19,questionnaire-nzx6,,42481299,BLIND,12394667,,complete,,6786cefbfc0d3815f513d650,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1708x792,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1736892439297,14/01/2025 22:07:19,1736870839297,-6,14/01/2025 10:07:19,153647,19,questionnaire-nzx6,,42481299,BLIND,12394667,,complete,,6786cefbfc0d3815f513d650,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1708x792,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736892439297,14/01/2025 22:07:19,1736870839297,-6,14/01/2025 10:07:19,153647,19,questionnaire-nzx6,,42481299,BLIND,12394667,,complete,,6786cefbfc0d3815f513d650,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1708x792,,,0,Consent Form,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,,,,,info,,END,12122,,,,
1,1736894187583,14/01/2025 22:36:27,1736876187583,-5,14/01/2025 12:36:27,153647,19,questionnaire-nzx6,,42481747,BLIND,12395016,,complete,,6786de884498633c835569ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,,,0,Consent Form,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,,,,,info,,BEGIN,,,,,
2,1736894197671,14/01/2025 22:36:37,1736876197671,-5,14/01/2025 12:36:37,153647,19,questionnaire-nzx6,,42481747,BLIND,12395016,,complete,,6786de884498633c835569ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,,,0,Consent Form,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1736894197672,14/01/2025 22:36:37,1736876197672,-5,14/01/2025 12:36:37,153647,19,questionnaire-nzx6,,42481747,BLIND,12395016,,complete,,6786de884498633c835569ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,,,0,Consent Form,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,,,,,info,,END,9939,,,,
1,1737120175841,17/01/2025 13:22:55,1737102175841,-5,17/01/2025 03:22:55,153647,19,questionnaire-nzx6,,42543013,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Accurate,,,,,info,,BEGIN,,,,,
2,1737120280038,17/01/2025 13:24:40,1737102280038,-5,17/01/2025 03:24:40,153647,19,questionnaire-nzx6,,42543013,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1737120280038,17/01/2025 13:24:40,1737102280038,-5,17/01/2025 03:24:40,153647,19,questionnaire-nzx6,,42543013,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Consent Form,7,Inaccurate~Accurate,2,,Accurate,,Accurate,,,,,info,,END,104142,,,,
