Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
15,1736880235694,14/01/2025 18:43:55,1736855035694,-7,14/01/2025 04:43:55,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,info,,16.599999999998545,0,16.599999999998545,16.599999999998545,0,16.599999999998545,0,16.599999999998545,0,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,2
16,1736880240413,14/01/2025 18:44:00,1736855040413,-7,14/01/2025 04:44:00,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,continue,,4739.39999999851,4733.300000000003,4739.39999999851,4739.39999999851,4733.300000000003,4739.39999999851,0,4739.39999999851,0,0,,Click To Continue,Continue Button,7,object-82,image,,,,,,,,,,,,,,,1,3
17,1736880240427,14/01/2025 18:44:00,1736855040427,-7,14/01/2025 04:44:00,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,response,6,1616.5999999999985,4733.300000000003,4749.599999997765,1616.5999999999985,4733.300000000003,4749.599999997765,0,1616.5999999999985,3132.9999999977663,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,4
18,1736880241418,14/01/2025 18:44:01,1736855041418,-7,14/01/2025 04:44:01,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,info,,11.099999998506973,0,11.099999998506973,11.099999998506973,0,11.099999998506973,0,11.099999998506973,0,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,1,4
19,1736880248804,14/01/2025 18:44:08,1736855048804,-7,14/01/2025 04:44:08,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,continue,,7396.899999999252,7383.399999999994,7396.899999999252,7396.899999999252,7383.399999999994,7396.899999999252,0,7396.899999999252,0,0,,Click To Continue,Continue Button,7,object-151,image,,,,,,,,,,,,,,,1,5
20,1736880248805,14/01/2025 18:44:08,1736855048805,-7,14/01/2025 04:44:08,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,response,1,5549.899999999994,7383.399999999994,7397.699999999997,5549.899999999994,7383.399999999994,7397.699999999997,1,5549.899999999994,1847.800000000003,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,2,6
21,1736880249803,14/01/2025 18:44:09,1736855049803,-7,14/01/2025 04:44:09,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,info,,12.399999997767736,0,12.399999997767736,12.399999997767736,0,12.399999997767736,0,12.399999997767736,0,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,2,6
22,1736880254396,14/01/2025 18:44:14,1736855054396,-7,14/01/2025 04:44:14,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,continue,,4605.499999999258,4600,4605.499999999258,4605.499999999258,4600,4605.499999999258,0,4605.499999999258,0,0,,Click To Continue,Continue Button,7,object-161,image,,,,,,,,,,,,,,,2,7
23,1736880254406,14/01/2025 18:44:14,1736855054406,-7,14/01/2025 04:44:14,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,response,8,3499.9000000000087,4600,4614.999999999258,3499.9000000000087,4600,4614.999999999258,1,3499.9000000000087,1115.0999999992491,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,3,8
24,1736880255402,14/01/2025 18:44:15,1736855055402,-7,14/01/2025 04:44:15,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,info,,11.80000000000291,0,11.80000000000291,11.80000000000291,0,11.80000000000291,0,11.80000000000291,0,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,3,8
25,1736880262324,14/01/2025 18:44:22,1736855062324,-7,14/01/2025 04:44:22,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,continue,,6933.200000000012,6916.600000000006,6933.200000000012,6933.200000000012,6916.600000000006,6933.200000000012,0,6933.200000000012,0,0,,Click To Continue,Continue Button,7,object-173,image,,,,,,,,,,,,,,,3,9
26,1736880262327,14/01/2025 18:44:22,1736855062327,-7,14/01/2025 04:44:22,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,response,6,5333.100000000006,6916.600000000006,6933.200000000012,5333.100000000006,6916.600000000006,6933.200000000012,1,5333.100000000006,1600.1000000000058,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,4,10
27,1736880263348,14/01/2025 18:44:23,1736855063348,-7,14/01/2025 04:44:23,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,0,16.69999999999709,0,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,4,10
28,1736880268406,14/01/2025 18:44:28,1736855068406,-7,14/01/2025 04:44:28,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,continue,,5098.100000000006,5083.400000000009,5098.100000000006,5098.100000000006,5083.400000000009,5098.100000000006,0,5098.100000000006,0,0,,Click To Continue,Continue Button,7,object-183,image,,,,,,,,,,,,,,,4,11
29,1736880268419,14/01/2025 18:44:28,1736855068419,-7,14/01/2025 04:44:28,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,response,5,3516.5,5083.400000000009,5100.200000000012,3516.5,5083.400000000009,5100.200000000012,1,3516.5,1583.7000000000116,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,5,12
30,1736880269392,14/01/2025 18:44:29,1736855069392,-7,14/01/2025 04:44:29,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#1,42475819,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,END,,,83564,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1736880291494,14/01/2025 18:44:51,1736855091494,-7,14/01/2025 04:44:51,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#2,42475870,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1736880293444,14/01/2025 18:44:53,1736855093444,-7,14/01/2025 04:44:53,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#2,42475870,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,1770.5999999985097,1766.6999999999998,1770.5999999985097,1770.5999999985097,1766.6999999999998,1770.5999999985097,1,1770.5999999985097,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,5,12
3,1736880294491,14/01/2025 18:44:54,1736855094491,-7,14/01/2025 04:44:54,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#2,42475870,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 5,e3ks8t,2,continue,,1050,1033.3000000000002,1050,1050,1033.3000000000002,1050,1,1050,0,0,,Click To Continue,Continue Button,2,object-68,instructions,,,,,,,,,,,,,,,5,12
4,1736880295517,14/01/2025 18:44:55,1736855095517,-7,14/01/2025 04:44:55,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#2,42475870,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,3,continue,,1043.7999999977646,1033.3000000000002,1043.7999999977646,1043.7999999977646,1033.3000000000002,1043.7999999977646,1,1043.7999999977646,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,5,12
5,1736880295533,14/01/2025 18:44:55,1736855095533,-7,14/01/2025 04:44:55,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#2,42475870,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,info,,16.600000000000364,0,16.600000000000364,16.600000000000364,0,16.600000000000364,1,16.600000000000364,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,5,12
6,1736880298108,14/01/2025 18:44:58,1736855098108,-7,14/01/2025 04:44:58,153647,19,task-7g1b,repeat-3dmk#1->-repeat-ku6w#2->-repeat-bbex#2,42475870,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Subjective rating Practice,6,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,continue,,2599.8999999999996,2583.2999999999993,2599.8999999999996,2599.8999999999996,2583.2999999999993,2599.8999999999996,1,2599.8999999999996,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,5,12
