Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
11,1724949740861,29/08/2024 16:42:20,1724935340861,-4,29/08/2024 08:42:20,187004,3,questionnaire-ngcx,,39777120,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Demographics form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,jpvh8n,1,Ethnicity:,response,value,Non-Hispanic,,Hispanic|Non-Hispanic,Multiple Choice,5,object-3
12,1724949740861,29/08/2024 16:42:20,1724935340861,-4,29/08/2024 08:42:20,187004,3,questionnaire-ngcx,,39777120,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Demographics form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,jpvh8n,1,Ethnicity:,response,quantised,2,,Hispanic|Non-Hispanic,Multiple Choice,5,object-3
13,1724949740861,29/08/2024 16:42:20,1724935340861,-4,29/08/2024 08:42:20,187004,3,questionnaire-ngcx,,39777120,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Demographics form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,jpvh8n,1,Years of Education:,response,value,14,,,Number Entry,6,object-5
14,1724949740862,29/08/2024 16:42:20,1724935340862,-4,29/08/2024 08:42:20,187004,3,questionnaire-ngcx,,39777120,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Demographics form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1724949728748,29/08/2024 16:42:08,1724931728748,-5,29/08/2024 06:42:08,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1724949757014,29/08/2024 16:42:37,1724931757014,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Age:,response,value,35,,,Number Entry,2,object-4
3,1724949757014,29/08/2024 16:42:37,1724931757014,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Gender:,response,value,Female,,Male|Female|Not listed/Other,Multiple Choice,3,object-6
4,1724949757014,29/08/2024 16:42:37,1724931757014,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Gender:,response,quantised,2,,Male|Female|Not listed/Other,Multiple Choice,3,object-6
5,1724949757014,29/08/2024 16:42:37,1724931757014,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,Black or African American,1,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
6,1724949757014,29/08/2024 16:42:37,1724931757014,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,White,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
7,1724949757015,29/08/2024 16:42:37,1724931757015,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,Asian,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
8,1724949757015,29/08/2024 16:42:37,1724931757015,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,Native Hawaiian or Pacific Islander,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
9,1724949757015,29/08/2024 16:42:37,1724931757015,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,American Indian/Alaska Native,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
10,1724949757015,29/08/2024 16:42:37,1724931757015,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,__other,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
11,1724949757015,29/08/2024 16:42:37,1724931757015,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Ethnicity:,response,value,Non-Hispanic,,Hispanic|Non-Hispanic,Multiple Choice,5,object-3
12,1724949757016,29/08/2024 16:42:37,1724931757016,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Ethnicity:,response,quantised,2,,Hispanic|Non-Hispanic,Multiple Choice,5,object-3
13,1724949757016,29/08/2024 16:42:37,1724931757016,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Years of Education:,response,value,14,,,Number Entry,6,object-5
14,1724949757016,29/08/2024 16:42:37,1724931757016,-5,29/08/2024 06:42:37,187004,3,questionnaire-ngcx,,39777125,BLIND,11638957,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Demographics form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1724949770902,29/08/2024 16:42:50,1724928170902,-6,29/08/2024 04:42:50,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1724949835053,29/08/2024 16:43:55,1724928235053,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Age:,response,value,25,,,Number Entry,2,object-4
3,1724949835054,29/08/2024 16:43:55,1724928235054,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Gender:,response,value,Female,,Male|Female|Not listed/Other,Multiple Choice,3,object-6
4,1724949835055,29/08/2024 16:43:55,1724928235055,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Gender:,response,quantised,2,,Male|Female|Not listed/Other,Multiple Choice,3,object-6
5,1724949835056,29/08/2024 16:43:55,1724928235056,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Race:,response,Black or African American,1,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
6,1724949835057,29/08/2024 16:43:55,1724928235057,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Race:,response,White,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
7,1724949835058,29/08/2024 16:43:55,1724928235058,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Race:,response,Asian,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
8,1724949835059,29/08/2024 16:43:55,1724928235059,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Race:,response,Native Hawaiian or Pacific Islander,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
9,1724949835060,29/08/2024 16:43:55,1724928235060,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Race:,response,American Indian/Alaska Native,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
10,1724949835060,29/08/2024 16:43:55,1724928235060,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Race:,response,__other,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
11,1724949835061,29/08/2024 16:43:55,1724928235061,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Ethnicity:,response,value,Non-Hispanic,,Hispanic|Non-Hispanic,Multiple Choice,5,object-3
12,1724949835062,29/08/2024 16:43:55,1724928235062,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Ethnicity:,response,quantised,2,,Hispanic|Non-Hispanic,Multiple Choice,5,object-3
13,1724949835063,29/08/2024 16:43:55,1724928235063,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,jpvh8n,1,Years of Education:,response,value,21,,,Number Entry,6,object-5
14,1724949835064,29/08/2024 16:43:55,1724928235064,-6,29/08/2024 04:43:55,187004,3,questionnaire-ngcx,,39777136,BLIND,11638956,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Demographics form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1724949809722,29/08/2024 16:43:29,1724935409722,-4,29/08/2024 08:43:29,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1724949837108,29/08/2024 16:43:57,1724935437108,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Age:,response,value,37,,,Number Entry,2,object-4
3,1724949837108,29/08/2024 16:43:57,1724935437108,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Gender:,response,value,Male,,Male|Female|Not listed/Other,Multiple Choice,3,object-6
4,1724949837108,29/08/2024 16:43:57,1724935437108,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Gender:,response,quantised,1,,Male|Female|Not listed/Other,Multiple Choice,3,object-6
5,1724949837108,29/08/2024 16:43:57,1724935437108,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,Black or African American,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
6,1724949837108,29/08/2024 16:43:57,1724935437108,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,White,1,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
7,1724949837109,29/08/2024 16:43:57,1724935437109,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,Asian,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
8,1724949837109,29/08/2024 16:43:57,1724935437109,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,Native Hawaiian or Pacific Islander,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
9,1724949837110,29/08/2024 16:43:57,1724935437110,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,American Indian/Alaska Native,0,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
10,1724949837110,29/08/2024 16:43:57,1724935437110,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,__other,1,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
11,1724949837110,29/08/2024 16:43:57,1724935437110,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Race:,response,other,Hispanic,,Black or African American|White|Asian|Native Hawaiian or Pacific Islander|American Indian/Alaska Native,Multiple Choice,4,object-2
12,1724949837110,29/08/2024 16:43:57,1724935437110,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Ethnicity:,response,value,Hispanic,,Hispanic|Non-Hispanic,Multiple Choice,5,object-3
13,1724949837111,29/08/2024 16:43:57,1724935437111,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Ethnicity:,response,quantised,1,,Hispanic|Non-Hispanic,Multiple Choice,5,object-3
14,1724949837111,29/08/2024 16:43:57,1724935437111,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,jpvh8n,1,Years of Education:,response,value,14,,,Number Entry,6,object-5
15,1724949837112,29/08/2024 16:43:57,1724935437112,-4,29/08/2024 08:43:57,187004,3,questionnaire-ngcx,,39777150,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Demographics form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1724950351884,29/08/2024 16:52:31,1724935951884,-4,29/08/2024 08:52:31,187004,3,questionnaire-ngcx,,39777335,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1024x463,,,0,Demographics form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1724950402886,29/08/2024 16:53:22,1724936002886,-4,29/08/2024 08:53:22,187004,3,questionnaire-ngcx,,39777335,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1024x463,,,0,Demographics form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,jpvh8n,1,Age:,response,value,24,,,Number Entry,2,object-4
