Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: ,Spreadsheet: randomise,Manipulation: Spreadsheet
563,1728501216238,09/10/2024 19:13:36,1728476016238,-7,09/10/2024 05:13:36,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),192,image,Screen 5,nseref,2,continue,,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,1,402.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,1dc361f76251ff72a0694023d1916f60.jpg,,1,
564,1728501216731,09/10/2024 19:13:36,1728476016731,-7,09/10/2024 05:13:36,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),193,image,Screen 4,4bf4ft,1,response,F,493,486,493,493,486,493,0,493,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,6fbbfb0d3bf8fd74972577cd58ac6f68.jpg,,1,
565,1728501217237,09/10/2024 19:13:37,1728476017237,-7,09/10/2024 05:13:37,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),193,image,Screen 4,4bf4ft,1,timedOut,,999.9000000000233,999.8000000000466,999.9000000000233,999.9000000000233,999.8000000000466,999.9000000000233,0,999.9000000000233,0,0,,Time Limit,screen,0,screen,image,,filler,J,6fbbfb0d3bf8fd74972577cd58ac6f68.jpg,,1,
566,1728501217640,09/10/2024 19:13:37,1728476017640,-7,09/10/2024 05:13:37,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),193,image,Screen 5,nseref,2,continue,,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,1,402.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,6fbbfb0d3bf8fd74972577cd58ac6f68.jpg,,1,
567,1728501218054,09/10/2024 19:13:38,1728476018054,-7,09/10/2024 05:13:38,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),194,image,Screen 4,4bf4ft,1,response,F,413.99999998806743,409.70000000001164,413.99999998806743,413.99999998806743,409.70000000001164,413.99999998806743,0,413.99999998806743,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,d4ecbe7df2fa624c4a89e7c3efd33ce3.jpg,,1,
568,1728501218641,09/10/2024 19:13:38,1728476018641,-7,09/10/2024 05:13:38,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),194,image,Screen 4,4bf4ft,1,timedOut,,1000.2999999999884,1000,1000.2999999999884,1000.2999999999884,1000,1000.2999999999884,0,1000.2999999999884,0,0,,Time Limit,screen,0,screen,image,,filler,J,d4ecbe7df2fa624c4a89e7c3efd33ce3.jpg,,1,
569,1728501219043,09/10/2024 19:13:39,1728476019043,-7,09/10/2024 05:13:39,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),194,image,Screen 5,nseref,2,continue,,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,1,402.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,d4ecbe7df2fa624c4a89e7c3efd33ce3.jpg,,1,
570,1728501219513,09/10/2024 19:13:39,1728476019513,-7,09/10/2024 05:13:39,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),195,image,Screen 4,4bf4ft,1,response,F,469.69999998807907,465.0999999999767,469.69999998807907,469.69999998807907,465.0999999999767,469.69999998807907,0,469.69999998807907,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,ff353ccc3514866b992a57472cff8627.jpg,,1,
571,1728501220044,09/10/2024 19:13:40,1728476020044,-7,09/10/2024 05:13:40,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),195,image,Screen 4,4bf4ft,1,timedOut,,1000.0999999940395,999.7999999999884,1000.0999999940395,1000.0999999940395,999.7999999999884,1000.0999999940395,0,1000.0999999940395,0,0,,Time Limit,screen,0,screen,image,,filler,J,ff353ccc3514866b992a57472cff8627.jpg,,1,
572,1728501220445,09/10/2024 19:13:40,1728476020445,-7,09/10/2024 05:13:40,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),195,image,Screen 5,nseref,2,continue,,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,1,402.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,ff353ccc3514866b992a57472cff8627.jpg,,1,
573,1728501220887,09/10/2024 19:13:40,1728476020887,-7,09/10/2024 05:13:40,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),196,image,Screen 4,4bf4ft,1,response,F,441.09999998810235,437.4000000000233,441.09999998810235,441.09999998810235,437.4000000000233,441.09999998810235,0,441.09999998810235,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,ce7b6f5fcab079f0d45ef218debc808c.jpg,,1,
574,1728501221446,09/10/2024 19:13:41,1728476021446,-7,09/10/2024 05:13:41,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),196,image,Screen 4,4bf4ft,1,timedOut,,1000.0999999881024,999.8000000000466,1000.0999999881024,1000.0999999881024,999.8000000000466,1000.0999999881024,0,1000.0999999881024,0,0,,Time Limit,screen,0,screen,image,,filler,J,ce7b6f5fcab079f0d45ef218debc808c.jpg,,1,
575,1728501221848,09/10/2024 19:13:41,1728476021848,-7,09/10/2024 05:13:41,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),196,image,Screen 5,nseref,2,continue,,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,1,402.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,ce7b6f5fcab079f0d45ef218debc808c.jpg,,1,
576,1728501222231,09/10/2024 19:13:42,1728476022231,-7,09/10/2024 05:13:42,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),197,image,Screen 4,4bf4ft,1,response,F,381.9000000000233,375,381.9000000000233,381.9000000000233,375,381.9000000000233,0,381.9000000000233,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,6c45b1aa2208e73263969a4dc451c31d.jpg,,1,
577,1728501222848,09/10/2024 19:13:42,1728476022848,-7,09/10/2024 05:13:42,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),197,image,Screen 4,4bf4ft,1,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,image,,filler,J,6c45b1aa2208e73263969a4dc451c31d.jpg,,1,
578,1728501223252,09/10/2024 19:13:43,1728476023252,-7,09/10/2024 05:13:43,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),197,image,Screen 5,nseref,2,continue,,402.70000000001164,402.70000000001164,402.70000000001164,402.70000000001164,402.70000000001164,402.70000000001164,1,402.70000000001164,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,6c45b1aa2208e73263969a4dc451c31d.jpg,,1,
579,1728501223662,09/10/2024 19:13:43,1728476023662,-7,09/10/2024 05:13:43,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),198,image,Screen 4,4bf4ft,1,response,F,410.7999999880558,409.5999999999767,410.7999999880558,410.7999999880558,409.5999999999767,410.7999999880558,0,410.7999999880558,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,ff78877db954ed80e7ee532dcd386e3d.jpg,,1,
580,1728501224252,09/10/2024 19:13:44,1728476024252,-7,09/10/2024 05:13:44,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),198,image,Screen 4,4bf4ft,1,timedOut,,1000.2999999880558,1000,1000.2999999880558,1000.2999999880558,1000,1000.2999999880558,0,1000.2999999880558,0,0,,Time Limit,screen,0,screen,image,,filler,J,ff78877db954ed80e7ee532dcd386e3d.jpg,,1,
581,1728501224654,09/10/2024 19:13:44,1728476024654,-7,09/10/2024 05:13:44,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),198,image,Screen 5,nseref,2,continue,,402.69999999995343,402.69999999995343,402.69999999995343,402.69999999995343,402.69999999995343,402.69999999995343,1,402.69999999995343,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,ff78877db954ed80e7ee532dcd386e3d.jpg,,1,
582,1728501225157,09/10/2024 19:13:45,1728476025157,-7,09/10/2024 05:13:45,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),199,image,Screen 4,4bf4ft,1,response,F,502.9000000000233,500,502.9000000000233,502.9000000000233,500,502.9000000000233,0,502.9000000000233,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,fee26e1037ff1b39515cef28239e6eca.jpg,,2,
583,1728501225654,09/10/2024 19:13:45,1728476025654,-7,09/10/2024 05:13:45,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),199,image,Screen 4,4bf4ft,1,timedOut,,1000.0999999881024,999.9000000000233,1000.0999999881024,1000.0999999881024,999.9000000000233,1000.0999999881024,0,1000.0999999881024,0,0,,Time Limit,screen,0,screen,image,,window,J,fee26e1037ff1b39515cef28239e6eca.jpg,,2,
584,1728501226056,09/10/2024 19:13:46,1728476026056,-7,09/10/2024 05:13:46,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),199,image,Screen 5,nseref,2,continue,,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,1,402.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,fee26e1037ff1b39515cef28239e6eca.jpg,,2,
585,1728501226457,09/10/2024 19:13:46,1728476026457,-7,09/10/2024 05:13:46,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),200,image,Screen 4,4bf4ft,1,response,F,400.2999999940512,395.79999999998836,400.2999999940512,400.2999999940512,395.79999999998836,400.2999999940512,0,400.2999999940512,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,7aba3625a49a4996c6396b5b1cebf9d5.jpg,,2,
586,1728501227057,09/10/2024 19:13:47,1728476027057,-7,09/10/2024 05:13:47,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),200,image,Screen 4,4bf4ft,1,timedOut,,1000.2999999940512,999.9000000000233,1000.2999999940512,1000.2999999940512,999.9000000000233,1000.2999999940512,0,1000.2999999940512,0,0,,Time Limit,screen,0,screen,image,,window,J,7aba3625a49a4996c6396b5b1cebf9d5.jpg,,2,
587,1728501227459,09/10/2024 19:13:47,1728476027459,-7,09/10/2024 05:13:47,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),200,image,Screen 5,nseref,2,continue,,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,1,402.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,7aba3625a49a4996c6396b5b1cebf9d5.jpg,,2,
588,1728501227797,09/10/2024 19:13:47,1728476027797,-7,09/10/2024 05:13:47,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),201,image,Screen 4,4bf4ft,1,response,F,338,333.20000000001164,338,338,333.20000000001164,338,0,338,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,fe31b8e64c7a433543f0dff2157f5de1.jpg,,2,
589,1728501228459,09/10/2024 19:13:48,1728476028459,-7,09/10/2024 05:13:48,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),201,image,Screen 4,4bf4ft,1,timedOut,,1000.0999999940395,999.9000000000233,1000.0999999940395,1000.0999999940395,999.9000000000233,1000.0999999940395,0,1000.0999999940395,0,0,,Time Limit,screen,0,screen,image,,window,J,fe31b8e64c7a433543f0dff2157f5de1.jpg,,2,
590,1728501228862,09/10/2024 19:13:48,1728476028862,-7,09/10/2024 05:13:48,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),201,image,Screen 5,nseref,2,continue,,402.69999999995343,402.69999999995343,402.69999999995343,402.69999999995343,402.69999999995343,402.69999999995343,1,402.69999999995343,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,fe31b8e64c7a433543f0dff2157f5de1.jpg,,2,
591,1728501229206,09/10/2024 19:13:49,1728476029206,-7,09/10/2024 05:13:49,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),202,image,Screen 4,4bf4ft,1,response,F,343.69999999704305,340.30000000004657,343.69999999704305,343.69999999704305,340.30000000004657,343.69999999704305,1,343.69999999704305,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
592,1728501229862,09/10/2024 19:13:49,1728476029862,-7,09/10/2024 05:13:49,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),202,image,Screen 4,4bf4ft,1,timedOut,,1000.199999997043,1000,1000.199999997043,1000.199999997043,1000,1000.199999997043,0,1000.199999997043,0,0,,Time Limit,screen,0,screen,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
593,1728501230264,09/10/2024 19:13:50,1728476030264,-7,09/10/2024 05:13:50,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),202,image,Screen 5,nseref,2,continue,,402.6000000000349,402.6000000000349,402.6000000000349,402.6000000000349,402.6000000000349,402.6000000000349,1,402.6000000000349,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
594,1728501231265,09/10/2024 19:13:51,1728476031265,-7,09/10/2024 05:13:51,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),203,image,Screen 4,4bf4ft,1,timedOut,,1000.2999999999884,1000,1000.2999999999884,1000.2999999999884,1000,1000.2999999999884,0,1000.2999999999884,0,0,,Time Limit,screen,0,screen,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
595,1728501231667,09/10/2024 19:13:51,1728476031667,-7,09/10/2024 05:13:51,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),203,image,Screen 5,nseref,2,continue,,402.70000000001164,402.70000000001164,402.70000000001164,402.70000000001164,402.70000000001164,402.70000000001164,1,402.70000000001164,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
596,1728501232037,09/10/2024 19:13:52,1728476032037,-7,09/10/2024 05:13:52,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),204,image,Screen 4,4bf4ft,1,response,F,370.499999991036,368.0999999999767,370.499999991036,370.499999991036,368.0999999999767,370.499999991036,0,370.499999991036,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,4d7c83a8e9b0984905e4da0d496113c7.jpg,,1,
597,1728501232667,09/10/2024 19:13:52,1728476032667,-7,09/10/2024 05:13:52,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),204,image,Screen 4,4bf4ft,1,timedOut,,1000.2999999880558,1000,1000.2999999880558,1000.2999999880558,1000,1000.2999999880558,0,1000.2999999880558,0,0,,Time Limit,screen,0,screen,image,,filler,J,4d7c83a8e9b0984905e4da0d496113c7.jpg,,1,
598,1728501233070,09/10/2024 19:13:53,1728476033070,-7,09/10/2024 05:13:53,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),204,image,Screen 5,nseref,2,continue,,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,402.79999999998836,1,402.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,4d7c83a8e9b0984905e4da0d496113c7.jpg,,1,
599,1728501233624,09/10/2024 19:13:53,1728476033624,-7,09/10/2024 05:13:53,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),205,image,Screen 4,4bf4ft,1,response,F,553.6999999910477,548.5,553.6999999910477,553.6999999910477,548.5,553.6999999910477,0,553.6999999910477,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,1eec067883ec4da9a4f1847ce01edf8b.jpg,,1,
600,1728501234070,09/10/2024 19:13:54,1728476034070,-7,09/10/2024 05:13:54,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),205,image,Screen 4,4bf4ft,1,timedOut,,999.9999999880674,999.7999999999884,999.9999999880674,999.9999999880674,999.7999999999884,999.9999999880674,0,999.9999999880674,0,0,,Time Limit,screen,0,screen,image,,filler,J,1eec067883ec4da9a4f1847ce01edf8b.jpg,,1,
