Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
2,1725908814555,09/09/2024 19:06:54,1725894414555,-4,09/09/2024 11:06:54,187004,3,questionnaire-nzx6,,39967047,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725908814556,09/09/2024 19:06:54,1725894414556,-4,09/09/2024 11:06:54,187004,3,questionnaire-nzx6,,39967047,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725908812306,09/09/2024 19:06:52,1725894412306,-4,09/09/2024 11:06:52,187004,3,questionnaire-nzx6,,39967049,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Consent Form,4,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1725908825284,09/09/2024 19:07:05,1725894425284,-4,09/09/2024 11:07:05,187004,3,questionnaire-nzx6,,39967049,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Consent Form,4,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725908825284,09/09/2024 19:07:05,1725894425284,-4,09/09/2024 11:07:05,187004,3,questionnaire-nzx6,,39967049,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Consent Form,4,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1725908824176,09/09/2024 19:07:04,1725894424176,-4,09/09/2024 11:07:04,187004,3,questionnaire-nzx6,,39967058,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1290x790,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1725908828854,09/09/2024 19:07:08,1725894428854,-4,09/09/2024 11:07:08,187004,3,questionnaire-nzx6,,39967058,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1290x790,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725908828854,09/09/2024 19:07:08,1725894428854,-4,09/09/2024 11:07:08,187004,3,questionnaire-nzx6,,39967058,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1290x790,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1725908843536,09/09/2024 19:07:23,1725894443536,-4,09/09/2024 11:07:23,187004,3,questionnaire-nzx6,,39967067,BLIND,11682067,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x703,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1725909039194,09/09/2024 19:10:39,1725894639194,-4,09/09/2024 11:10:39,187004,3,questionnaire-nzx6,,39967067,BLIND,11682067,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x703,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725909039194,09/09/2024 19:10:39,1725894639194,-4,09/09/2024 11:10:39,187004,3,questionnaire-nzx6,,39967067,BLIND,11682067,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x703,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1725908845640,09/09/2024 19:07:25,1725894445640,-4,09/09/2024 11:07:25,187004,3,questionnaire-nzx6,,39967068,BLIND,11682072,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1407x733,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725908850580,09/09/2024 19:07:30,1725894450580,-4,09/09/2024 11:07:30,187004,3,questionnaire-nzx6,,39967068,BLIND,11682072,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1407x733,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725908850581,09/09/2024 19:07:30,1725894450581,-4,09/09/2024 11:07:30,187004,3,questionnaire-nzx6,,39967068,BLIND,11682072,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1407x733,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725908862780,09/09/2024 19:07:42,1725883662780,-7,09/09/2024 05:07:42,187004,3,questionnaire-nzx6,,39967075,BLIND,11682057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,2560x1440,2560x1305,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1725908883276,09/09/2024 19:08:03,1725883683276,-7,09/09/2024 05:08:03,187004,3,questionnaire-nzx6,,39967075,BLIND,11682057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,2560x1440,2560x1305,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725908883276,09/09/2024 19:08:03,1725883683276,-7,09/09/2024 05:08:03,187004,3,questionnaire-nzx6,,39967075,BLIND,11682057,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,2560x1440,2560x1305,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1725908862886,09/09/2024 19:07:42,1725890862886,-5,09/09/2024 09:07:42,187004,3,questionnaire-nzx6,,39967077,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725908932623,09/09/2024 19:08:52,1725890932623,-5,09/09/2024 09:08:52,187004,3,questionnaire-nzx6,,39967077,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725908932623,09/09/2024 19:08:52,1725890932623,-5,09/09/2024 09:08:52,187004,3,questionnaire-nzx6,,39967077,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725908874190,09/09/2024 19:07:54,1725894474190,-4,09/09/2024 11:07:54,187004,3,questionnaire-nzx6,,39967080,BLIND,11682073,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1725908904825,09/09/2024 19:08:24,1725894504825,-4,09/09/2024 11:08:24,187004,3,questionnaire-nzx6,,39967080,BLIND,11682073,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725908904826,09/09/2024 19:08:24,1725894504826,-4,09/09/2024 11:08:24,187004,3,questionnaire-nzx6,,39967080,BLIND,11682073,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1725908877610,09/09/2024 19:07:57,1725894477610,-4,09/09/2024 11:07:57,187004,3,questionnaire-nzx6,,39967081,BLIND,11682075,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x953,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725908884962,09/09/2024 19:08:04,1725894484962,-4,09/09/2024 11:08:04,187004,3,questionnaire-nzx6,,39967081,BLIND,11682075,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x953,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725908884962,09/09/2024 19:08:04,1725894484962,-4,09/09/2024 11:08:04,187004,3,questionnaire-nzx6,,39967081,BLIND,11682075,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x953,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725908884701,09/09/2024 19:08:04,1725890884701,-5,09/09/2024 09:08:04,187004,3,questionnaire-nzx6,,39967086,BLIND,11682061,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1725908895574,09/09/2024 19:08:15,1725890895574,-5,09/09/2024 09:08:15,187004,3,questionnaire-nzx6,,39967086,BLIND,11682061,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725908895574,09/09/2024 19:08:15,1725890895574,-5,09/09/2024 09:08:15,187004,3,questionnaire-nzx6,,39967086,BLIND,11682061,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1725909004818,09/09/2024 19:10:04,1725894604818,-4,09/09/2024 11:10:04,187004,3,questionnaire-nzx6,,39967144,BLIND,11682081,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128,768x1024,1024x653,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1725909009553,09/09/2024 19:10:09,1725894609553,-4,09/09/2024 11:10:09,187004,3,questionnaire-nzx6,,39967144,BLIND,11682081,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128,768x1024,1024x653,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725909009553,09/09/2024 19:10:09,1725894609553,-4,09/09/2024 11:10:09,187004,3,questionnaire-nzx6,,39967144,BLIND,11682081,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128,768x1024,1024x653,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1725909073502,09/09/2024 19:11:13,1725891073502,-5,09/09/2024 09:11:13,187004,3,questionnaire-nzx6,,39967170,BLIND,11682085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1725909144068,09/09/2024 19:12:24,1725891144068,-5,09/09/2024 09:12:24,187004,3,questionnaire-nzx6,,39967170,BLIND,11682085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725909144068,09/09/2024 19:12:24,1725891144068,-5,09/09/2024 09:12:24,187004,3,questionnaire-nzx6,,39967170,BLIND,11682085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1725909121418,09/09/2024 19:12:01,1725891121418,-5,09/09/2024 09:12:01,187004,3,questionnaire-nzx6,,39967182,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725909125185,09/09/2024 19:12:05,1725891125185,-5,09/09/2024 09:12:05,187004,3,questionnaire-nzx6,,39967182,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725909125185,09/09/2024 19:12:05,1725891125185,-5,09/09/2024 09:12:05,187004,3,questionnaire-nzx6,,39967182,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725909109634,09/09/2024 19:11:49,1725883909634,-7,09/09/2024 05:11:49,187004,3,questionnaire-nzx6,,39967184,BLIND,11682083,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1309x650,,,0,Consent Form,4,Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1725909114673,09/09/2024 19:11:54,1725883914673,-7,09/09/2024 05:11:54,187004,3,questionnaire-nzx6,,39967184,BLIND,11682083,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1309x650,,,0,Consent Form,4,Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725909114673,09/09/2024 19:11:54,1725883914673,-7,09/09/2024 05:11:54,187004,3,questionnaire-nzx6,,39967184,BLIND,11682083,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1309x650,,,0,Consent Form,4,Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1725909403278,09/09/2024 19:16:43,1725884203278,-7,09/09/2024 05:16:43,187004,3,questionnaire-nzx6,,39967263,BLIND,11682102,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x1024,1280x897,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1725909422633,09/09/2024 19:17:02,1725884222633,-7,09/09/2024 05:17:02,187004,3,questionnaire-nzx6,,39967263,BLIND,11682102,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x1024,1280x897,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725909422633,09/09/2024 19:17:02,1725884222633,-7,09/09/2024 05:17:02,187004,3,questionnaire-nzx6,,39967263,BLIND,11682102,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x1024,1280x897,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1725910605541,09/09/2024 19:36:45,1725896205541,-4,09/09/2024 11:36:45,187004,3,questionnaire-nzx6,,39967549,BLIND,11682176,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1680x1050,1692x912,,,0,Consent Form,4,Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1725910613149,09/09/2024 19:36:53,1725896213149,-4,09/09/2024 11:36:53,187004,3,questionnaire-nzx6,,39967549,BLIND,11682176,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1680x1050,1692x912,,,0,Consent Form,4,Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725910613149,09/09/2024 19:36:53,1725896213149,-4,09/09/2024 11:36:53,187004,3,questionnaire-nzx6,,39967549,BLIND,11682176,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1680x1050,1692x912,,,0,Consent Form,4,Accurate,2,,Accurate,,,,,info,,END,,,,,
END OF FILE
