Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
2,1728924623090,14/10/2024 16:50:23,1728910223090,-4,14/10/2024 08:50:23,187004,3,questionnaire-nzx6,,40629905,BLIND,11852234,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924623090,14/10/2024 16:50:23,1728910223090,-4,14/10/2024 08:50:23,187004,3,questionnaire-nzx6,,40629905,BLIND,11852234,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1728924622837,14/10/2024 16:50:22,1728906622837,-5,14/10/2024 06:50:22,187004,3,questionnaire-nzx6,,40629916,BLIND,11852235,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1440x960,1440x825,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1728924784448,14/10/2024 16:53:04,1728906784448,-5,14/10/2024 06:53:04,187004,3,questionnaire-nzx6,,40629916,BLIND,11852235,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1440x960,1440x825,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924784448,14/10/2024 16:53:04,1728906784448,-5,14/10/2024 06:53:04,187004,3,questionnaire-nzx6,,40629916,BLIND,11852235,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1440x960,1440x825,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1728924668057,14/10/2024 16:51:08,1728910268057,-4,14/10/2024 08:51:08,187004,3,questionnaire-nzx6,,40629962,BLIND,11852251,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1313,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1728924692750,14/10/2024 16:51:32,1728910292750,-4,14/10/2024 08:51:32,187004,3,questionnaire-nzx6,,40629962,BLIND,11852251,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1313,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924692750,14/10/2024 16:51:32,1728910292750,-4,14/10/2024 08:51:32,187004,3,questionnaire-nzx6,,40629962,BLIND,11852251,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1313,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1728924674989,14/10/2024 16:51:14,1728910274989,-4,14/10/2024 08:51:14,187004,3,questionnaire-nzx6,,40629969,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1728924680290,14/10/2024 16:51:20,1728910280290,-4,14/10/2024 08:51:20,187004,3,questionnaire-nzx6,,40629969,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924680290,14/10/2024 16:51:20,1728910280290,-4,14/10/2024 08:51:20,187004,3,questionnaire-nzx6,,40629969,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1728924654798,14/10/2024 16:50:54,1728906654798,-5,14/10/2024 06:50:54,187004,3,questionnaire-nzx6,,40629977,BLIND,11852253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1600x900,,,0,Consent Form,4,Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1728924670826,14/10/2024 16:51:10,1728906670826,-5,14/10/2024 06:51:10,187004,3,questionnaire-nzx6,,40629977,BLIND,11852253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1600x900,,,0,Consent Form,4,Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924670826,14/10/2024 16:51:10,1728906670826,-5,14/10/2024 06:51:10,187004,3,questionnaire-nzx6,,40629977,BLIND,11852253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1600x900,,,0,Consent Form,4,Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1728924721745,14/10/2024 16:52:01,1728910321745,-4,14/10/2024 08:52:01,187004,3,questionnaire-nzx6,,40630017,BLIND,11852258,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x912,1368x912,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1728924738879,14/10/2024 16:52:18,1728910338879,-4,14/10/2024 08:52:18,187004,3,questionnaire-nzx6,,40630017,BLIND,11852258,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x912,1368x912,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924738879,14/10/2024 16:52:18,1728910338879,-4,14/10/2024 08:52:18,187004,3,questionnaire-nzx6,,40630017,BLIND,11852258,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x912,1368x912,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,,,,,
1,1728924811383,14/10/2024 16:53:31,1728899611383,-7,14/10/2024 02:53:31,187004,3,questionnaire-nzx6,,40630079,BLIND,11852271,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x1024,1280x923,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1728924984556,14/10/2024 16:56:24,1728899784556,-7,14/10/2024 02:56:24,187004,3,questionnaire-nzx6,,40630079,BLIND,11852271,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x1024,1280x923,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924984557,14/10/2024 16:56:24,1728899784557,-7,14/10/2024 02:56:24,187004,3,questionnaire-nzx6,,40630079,BLIND,11852271,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x1024,1280x923,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1728924815980,14/10/2024 16:53:35,1728906815980,-5,14/10/2024 06:53:35,187004,3,questionnaire-nzx6,,40630084,BLIND,11852267,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1680x1050,1680x882,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1728924857048,14/10/2024 16:54:17,1728906857048,-5,14/10/2024 06:54:17,187004,3,questionnaire-nzx6,,40630084,BLIND,11852267,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1680x1050,1680x882,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924857048,14/10/2024 16:54:17,1728906857048,-5,14/10/2024 06:54:17,187004,3,questionnaire-nzx6,,40630084,BLIND,11852267,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1680x1050,1680x882,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,,,,,
1,1728924847809,14/10/2024 16:54:07,1728899647809,-7,14/10/2024 02:54:07,187004,3,questionnaire-nzx6,,40630101,BLIND,11852276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1928x957,1920x951,,,0,Consent Form,4,Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1728924853205,14/10/2024 16:54:13,1728899653205,-7,14/10/2024 02:54:13,187004,3,questionnaire-nzx6,,40630101,BLIND,11852276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1928x957,1920x951,,,0,Consent Form,4,Accurate,2,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924853205,14/10/2024 16:54:13,1728899653205,-7,14/10/2024 02:54:13,187004,3,questionnaire-nzx6,,40630101,BLIND,11852276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1928x957,1920x951,,,0,Consent Form,4,Accurate,2,,Inaccurate~Accurate,,,,,info,,END,,,,,
1,1728924849436,14/10/2024 16:54:09,1728906849436,-5,14/10/2024 06:54:09,187004,3,questionnaire-nzx6,,40630103,BLIND,11852236,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x680,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1728924856999,14/10/2024 16:54:16,1728906856999,-5,14/10/2024 06:54:16,187004,3,questionnaire-nzx6,,40630103,BLIND,11852236,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x680,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924857000,14/10/2024 16:54:17,1728906857000,-5,14/10/2024 06:54:17,187004,3,questionnaire-nzx6,,40630103,BLIND,11852236,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x680,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1728924885235,14/10/2024 16:54:45,1728910485235,-4,14/10/2024 08:54:45,187004,3,questionnaire-nzx6,,40630164,BLIND,11852272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x728,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1728924892784,14/10/2024 16:54:52,1728910492784,-4,14/10/2024 08:54:52,187004,3,questionnaire-nzx6,,40630164,BLIND,11852272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x728,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924892784,14/10/2024 16:54:52,1728910492784,-4,14/10/2024 08:54:52,187004,3,questionnaire-nzx6,,40630164,BLIND,11852272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x728,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1728924910745,14/10/2024 16:55:10,1728910510745,-4,14/10/2024 08:55:10,187004,3,questionnaire-nzx6,,40630165,BLIND,11852269,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x633,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1728924946290,14/10/2024 16:55:46,1728910546290,-4,14/10/2024 08:55:46,187004,3,questionnaire-nzx6,,40630165,BLIND,11852269,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x633,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728924946291,14/10/2024 16:55:46,1728910546291,-4,14/10/2024 08:55:46,187004,3,questionnaire-nzx6,,40630165,BLIND,11852269,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x633,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1728925299050,14/10/2024 17:01:39,1728925299050,0,14/10/2024 17:01:39,187004,3,questionnaire-nzx6,,40630349,BLIND,11852314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,681x640,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1728925338552,14/10/2024 17:02:18,1728925338552,0,14/10/2024 17:02:18,187004,3,questionnaire-nzx6,,40630349,BLIND,11852314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,681x640,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728925338553,14/10/2024 17:02:18,1728925338553,0,14/10/2024 17:02:18,187004,3,questionnaire-nzx6,,40630349,BLIND,11852314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,681x640,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1728925517412,14/10/2024 17:05:17,1728911117412,-4,14/10/2024 09:05:17,187004,3,questionnaire-nzx6,,40630451,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1728925544379,14/10/2024 17:05:44,1728911144379,-4,14/10/2024 09:05:44,187004,3,questionnaire-nzx6,,40630451,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728925544379,14/10/2024 17:05:44,1728911144379,-4,14/10/2024 09:05:44,187004,3,questionnaire-nzx6,,40630451,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,,,,,
1,1728925722499,14/10/2024 17:08:42,1728907722499,-5,14/10/2024 07:08:42,187004,3,questionnaire-nzx6,,40630539,BLIND,11852262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1728925726451,14/10/2024 17:08:46,1728907726451,-5,14/10/2024 07:08:46,187004,3,questionnaire-nzx6,,40630539,BLIND,11852262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728925726451,14/10/2024 17:08:46,1728907726451,-5,14/10/2024 07:08:46,187004,3,questionnaire-nzx6,,40630539,BLIND,11852262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1728925931786,14/10/2024 17:12:11,1728911531786,-4,14/10/2024 09:12:11,187004,3,questionnaire-nzx6,,40630659,BLIND,11852238,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,2560x1440,2560x1287,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1728927963878,14/10/2024 17:46:03,1728913563878,-4,14/10/2024 09:46:03,187004,3,questionnaire-nzx6,,40630659,BLIND,11852238,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,2560x1440,2560x1287,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728927963878,14/10/2024 17:46:03,1728913563878,-4,14/10/2024 09:46:03,187004,3,questionnaire-nzx6,,40630659,BLIND,11852238,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,2560x1440,2560x1287,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1728929313679,14/10/2024 18:08:33,1728914913679,-4,14/10/2024 10:08:33,187004,3,questionnaire-nzx6,,40632252,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x768,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1728929383525,14/10/2024 18:09:43,1728914983525,-4,14/10/2024 10:09:43,187004,3,questionnaire-nzx6,,40632252,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x768,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728929383525,14/10/2024 18:09:43,1728914983525,-4,14/10/2024 10:09:43,187004,3,questionnaire-nzx6,,40632252,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x768,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1728932114293,14/10/2024 18:55:14,1728917714293,-4,14/10/2024 10:55:14,187004,3,questionnaire-nzx6,,40633396,BLIND,11853201,,complete,,,computer,Desktop or Laptop,Linux x86_64,Firefox 132.0,1920x1080,1920x1080,,,0,Consent Form,4,Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1728932157945,14/10/2024 18:55:57,1728917757945,-4,14/10/2024 10:55:57,187004,3,questionnaire-nzx6,,40633396,BLIND,11853201,,complete,,,computer,Desktop or Laptop,Linux x86_64,Firefox 132.0,1920x1080,1920x1080,,,0,Consent Form,4,Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1728932157945,14/10/2024 18:55:57,1728917757945,-4,14/10/2024 10:55:57,187004,3,questionnaire-nzx6,,40633396,BLIND,11853201,,complete,,,computer,Desktop or Laptop,Linux x86_64,Firefox 132.0,1920x1080,1920x1080,,,0,Consent Form,4,Accurate,2,,Accurate,,,,,info,,END,,,,,
END OF FILE
